season,match_name,home_team,away_team,bowling_team,venue,fullName,overs,maidens,conceded,wickets,economyRate,dots,foursConceded,sixesConceded,wides,noballs
2018,MI v CSK,MI,CSK,MI,"Wankhede Stadium, Mumbai",Mitchell McClenaghan,4,0,44,1,11,5,4,2,1,0
2018,MI v CSK,MI,CSK,MI,"Wankhede Stadium, Mumbai",Mustafizur Rahman,3.5,0,39,1,10.17,8,6,1,0,0
2018,MI v CSK,MI,CSK,MI,"Wankhede Stadium, Mumbai",Jasprit Bumrah,4,0,37,1,9.25,10,0,4,0,1
2018,MI v CSK,MI,CSK,MI,"Wankhede Stadium, Mumbai",Hardik Pandya,4,0,24,3,6,12,1,1,3,0
2018,MI v CSK,MI,CSK,MI,"Wankhede Stadium, Mumbai",Mayank Markande,4,0,23,3,5.75,11,0,2,0,0
2018,KXIP v DC,KXIP,DC,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Ravichandran Ashwin,4,0,23,1,5.75,4,0,0,1,0
2018,KXIP v DC,KXIP,DC,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Mohit Sharma,4,0,33,2,8.25,5,2,1,0,0
2018,KXIP v DC,KXIP,DC,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Mujeeb Ur Rahman,4,0,28,2,7,9,3,0,1,0
2018,KXIP v DC,KXIP,DC,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Axar Patel,3,0,35,1,11.66,3,3,2,0,0
2018,KXIP v DC,KXIP,DC,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Andrew Tye,4,0,38,0,9.5,7,3,2,1,1
2018,KXIP v DC,KXIP,DC,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Marcus Stoinis,1,0,7,0,7,0,0,0,0,0
2018,KXIP v DC,KXIP,DC,DC,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Trent Boult,3.5,0,34,1,8.86,11,3,2,0,1
2018,KXIP v DC,KXIP,DC,DC,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Mohammed Shami,2,0,26,0,13,3,4,1,0,0
2018,KXIP v DC,KXIP,DC,DC,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Amit Mishra,4,0,46,0,11.5,4,4,2,0,0
2018,KXIP v DC,KXIP,DC,DC,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chris Morris,3,0,25,1,8.33,8,3,1,0,0
2018,KXIP v DC,KXIP,DC,DC,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Daniel Christian,2,0,12,1,6,6,0,1,0,0
2018,KXIP v DC,KXIP,DC,DC,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Rahul Tewatia,4,0,24,1,6,9,2,0,0,0
2018,KKR v RCB,KKR,RCB,KKR,"Eden Gardens, Kolkata",Vinay Kumar,2,0,30,2,15,6,3,3,0,0
2018,KKR v RCB,KKR,RCB,KKR,"Eden Gardens, Kolkata",Piyush Chawla,4,0,31,1,7.75,10,2,2,0,0
2018,KKR v RCB,KKR,RCB,KKR,"Eden Gardens, Kolkata",Kuldeep Yadav,3,0,33,0,11,4,1,2,1,0
2018,KKR v RCB,KKR,RCB,KKR,"Eden Gardens, Kolkata",Sunil Narine,4,0,30,1,7.5,9,3,1,0,0
2018,KKR v RCB,KKR,RCB,KKR,"Eden Gardens, Kolkata",Mitchell Johnson,4,0,30,1,7.5,12,4,1,0,0
2018,KKR v RCB,KKR,RCB,KKR,"Eden Gardens, Kolkata",Andre Russell,2,0,10,0,5,2,0,0,0,0
2018,KKR v RCB,KKR,RCB,KKR,"Eden Gardens, Kolkata",Nitish Rana,1,0,11,2,11,3,1,1,0,0
2018,KKR v RCB,KKR,RCB,RCB,"Eden Gardens, Kolkata",Yuzvendra Chahal,3,0,29,0,9.66,6,3,1,1,0
2018,KKR v RCB,KKR,RCB,RCB,"Eden Gardens, Kolkata",Chris Woakes,4,0,36,3,9,15,5,2,2,0
2018,KKR v RCB,KKR,RCB,RCB,"Eden Gardens, Kolkata",Washington Sundar,4,0,48,1,12,4,2,4,1,0
2018,KKR v RCB,KKR,RCB,RCB,"Eden Gardens, Kolkata",Umesh Yadav,4,0,27,2,6.75,13,3,1,2,0
2018,KKR v RCB,KKR,RCB,RCB,"Eden Gardens, Kolkata",Kulwant Khejroliya,3.5,0,34,0,8.86,6,2,1,4,0
2018,SRH v RR,SRH,RR,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Bhuvneshwar Kumar,4,0,30,1,7.5,10,4,0,3,0
2018,SRH v RR,SRH,RR,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Billy Stanlake,4,0,29,1,7.25,7,2,0,1,0
2018,SRH v RR,SRH,RR,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Shakib Al Hasan,4,0,23,2,5.75,9,2,0,0,0
2018,SRH v RR,SRH,RR,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Siddarth Kaul,4,0,17,2,4.25,11,1,0,1,0
2018,SRH v RR,SRH,RR,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Rashid Khan,4,0,23,1,5.75,11,3,0,0,0
2018,SRH v RR,SRH,RR,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Dhawal Kulkarni,2.5,0,18,0,6.35,12,2,1,1,0
2018,SRH v RR,SRH,RR,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Jaydev Unadkat,3,0,28,1,9.33,8,3,1,1,0
2018,SRH v RR,SRH,RR,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Krishnappa Gowtham,1,0,9,0,9,3,2,0,0,0
2018,SRH v RR,SRH,RR,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Ben Laughlin,2,0,20,0,10,4,3,0,0,1
2018,SRH v RR,SRH,RR,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Shreyas Gopal,3,0,18,0,6,7,2,0,0,0
2018,SRH v RR,SRH,RR,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Ben Stokes,2,0,21,0,10.5,4,4,0,1,0
2018,SRH v RR,SRH,RR,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",D'Arcy Short,2,0,9,0,4.5,7,1,0,0,0
2018,CSK v KKR,CSK,KKR,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Deepak Chahar,1,0,18,0,18,2,1,2,1,0
2018,CSK v KKR,CSK,KKR,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Harbhajan Singh,2,0,11,1,5.5,5,1,0,0,0
2018,CSK v KKR,CSK,KKR,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Shane Watson,4,0,39,2,9.75,7,5,1,2,0
2018,CSK v KKR,CSK,KKR,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Ravindra Jadeja,2,0,19,1,9.5,6,1,2,0,0
2018,CSK v KKR,CSK,KKR,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Imran Tahir,4,0,26,0,6.5,11,2,1,0,0
2018,CSK v KKR,CSK,KKR,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Shardul Thakur,4,0,37,1,9.25,11,1,4,0,0
2018,CSK v KKR,CSK,KKR,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Dwayne Bravo,3,0,50,0,16.66,3,0,7,0,0
2018,CSK v KKR,CSK,KKR,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",Vinay Kumar,1.5,0,35,0,19.09,2,2,3,1,1
2018,CSK v KKR,CSK,KKR,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",Piyush Chawla,4,0,49,1,12.25,5,3,3,1,0
2018,CSK v KKR,CSK,KKR,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",Andre Russell,4,0,35,0,8.75,7,2,2,0,0
2018,CSK v KKR,CSK,KKR,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",Tom Curran,3,0,39,2,13,3,1,4,0,0
2018,CSK v KKR,CSK,KKR,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",Sunil Narine,4,0,17,1,4.25,9,0,0,0,0
2018,CSK v KKR,CSK,KKR,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",Kuldeep Yadav,3,0,27,1,9,5,1,2,1,0
2018,RR v DC,RR,DC,DC,"Sawai Mansingh Stadium, Jaipur",Trent Boult,3,0,26,1,8.66,9,3,1,0,0
2018,RR v DC,RR,DC,DC,"Sawai Mansingh Stadium, Jaipur",Shahbaz Nadeem,4,0,34,2,8.5,4,2,1,0,0
2018,RR v DC,RR,DC,DC,"Sawai Mansingh Stadium, Jaipur",Chris Morris,3,0,34,0,11.33,5,1,3,0,0
2018,RR v DC,RR,DC,DC,"Sawai Mansingh Stadium, Jaipur",Mohammed Shami,3.5,0,29,1,7.56,10,3,1,1,0
2018,RR v DC,RR,DC,DC,"Sawai Mansingh Stadium, Jaipur",Rahul Tewatia,4,0,29,0,7.25,6,2,0,1,0
2018,RR v DC,RR,DC,RR,"Sawai Mansingh Stadium, Jaipur",Krishnappa Gowtham,1,0,10,0,10,2,2,0,0,0
2018,RR v DC,RR,DC,RR,"Sawai Mansingh Stadium, Jaipur",Dhawal Kulkarni,1,0,4,0,4,3,0,0,1,0
2018,RR v DC,RR,DC,RR,"Sawai Mansingh Stadium, Jaipur",Jaydev Unadkat,2,0,24,1,12,5,4,1,0,0
2018,RR v DC,RR,DC,RR,"Sawai Mansingh Stadium, Jaipur",Ben Laughlin,2,0,20,2,10,4,1,1,0,0
2018,SRH v MI,SRH,MI,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Sandeep Sharma,4,0,25,2,6.25,13,2,1,0,0
2018,SRH v MI,SRH,MI,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Billy Stanlake,4,0,42,2,10.5,13,5,3,1,0
2018,SRH v MI,SRH,MI,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Rashid Khan,4,0,13,1,3.25,18,2,0,1,0
2018,SRH v MI,SRH,MI,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Siddarth Kaul,4,0,29,2,7.25,9,4,0,0,1
2018,SRH v MI,SRH,MI,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Shakib Al Hasan,4,0,34,1,8.5,9,2,2,1,0
2018,SRH v MI,SRH,MI,MI,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Pradeep Sangwan,2,0,19,0,9.5,5,4,0,0,0
2018,SRH v MI,SRH,MI,MI,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Jasprit Bumrah,4,0,32,2,8,6,4,0,0,0
2018,SRH v MI,SRH,MI,MI,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Ben Cutting,4,0,40,0,10,4,4,1,1,0
2018,SRH v MI,SRH,MI,MI,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Krunal Pandya,2,0,10,0,5,3,0,0,0,0
2018,SRH v MI,SRH,MI,MI,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Mayank Markande,4,0,23,4,5.75,11,3,0,0,0
2018,SRH v MI,SRH,MI,MI,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Mustafizur Rahman,4,0,24,3,6,10,3,0,0,0
2018,RCB v KXIP,RCB,KXIP,RCB,"M.Chinnaswamy Stadium, Bengaluru",Chris Woakes,3.2,0,36,2,10.8,7,3,2,3,0
2018,RCB v KXIP,RCB,KXIP,RCB,"M.Chinnaswamy Stadium, Bengaluru",Umesh Yadav,4,0,23,3,5.75,13,3,0,0,0
2018,RCB v KXIP,RCB,KXIP,RCB,"M.Chinnaswamy Stadium, Bengaluru",Kulwant Khejroliya,4,0,33,2,8.25,8,4,1,0,0
2018,RCB v KXIP,RCB,KXIP,RCB,"M.Chinnaswamy Stadium, Bengaluru",Yuzvendra Chahal,4,0,38,1,9.5,6,2,2,0,0
2018,RCB v KXIP,RCB,KXIP,RCB,"M.Chinnaswamy Stadium, Bengaluru",Washington Sundar,4,0,22,2,5.5,8,0,1,0,0
2018,RCB v KXIP,RCB,KXIP,KXIP,"M.Chinnaswamy Stadium, Bengaluru",Axar Patel,4,0,25,1,6.25,10,3,0,0,0
2018,RCB v KXIP,RCB,KXIP,KXIP,"M.Chinnaswamy Stadium, Bengaluru",Ravichandran Ashwin,4,0,30,2,7.5,11,4,1,0,0
2018,RCB v KXIP,RCB,KXIP,KXIP,"M.Chinnaswamy Stadium, Bengaluru",Mujeeb Ur Rahman,4,0,29,1,7.25,11,2,2,0,0
2018,RCB v KXIP,RCB,KXIP,KXIP,"M.Chinnaswamy Stadium, Bengaluru",Andrew Tye,4,0,27,1,6.75,7,2,0,1,0
2018,RCB v KXIP,RCB,KXIP,KXIP,"M.Chinnaswamy Stadium, Bengaluru",Mohit Sharma,3.3,0,45,0,12.85,3,5,2,0,0
2018,MI v DC,MI,DC,DC,"Wankhede Stadium, Mumbai",Trent Boult,4,0,39,2,9.75,7,4,1,1,0
2018,MI v DC,MI,DC,DC,"Wankhede Stadium, Mumbai",Shahbaz Nadeem,2,0,22,0,11,4,2,1,2,0
2018,MI v DC,MI,DC,DC,"Wankhede Stadium, Mumbai",Mohammed Shami,4,0,36,1,9,10,5,1,0,0
2018,MI v DC,MI,DC,DC,"Wankhede Stadium, Mumbai",Daniel Christian,3,0,35,2,11.66,5,5,1,0,0
2018,MI v DC,MI,DC,DC,"Wankhede Stadium, Mumbai",Rahul Tewatia,4,0,36,2,9,8,1,3,1,0
2018,MI v DC,MI,DC,DC,"Wankhede Stadium, Mumbai",Glenn Maxwell,3,0,21,0,7,5,2,0,1,0
2018,MI v DC,MI,DC,MI,"Wankhede Stadium, Mumbai",Hardik Pandya,2,0,32,0,16,2,4,2,0,0
2018,MI v DC,MI,DC,MI,"Wankhede Stadium, Mumbai",Akila Dananjaya,4,0,47,0,11.75,6,2,4,1,0
2018,MI v DC,MI,DC,MI,"Wankhede Stadium, Mumbai",Jasprit Bumrah,4,0,27,0,6.75,9,3,0,0,0
2018,MI v DC,MI,DC,MI,"Wankhede Stadium, Mumbai",Mustafizur Rahman,4,0,25,1,6.25,11,2,1,0,0
2018,MI v DC,MI,DC,MI,"Wankhede Stadium, Mumbai",Mayank Markande,3,0,42,0,14,2,5,2,0,0
2018,MI v DC,MI,DC,MI,"Wankhede Stadium, Mumbai",Krunal Pandya,3,0,21,2,7,8,2,1,0,0
2018,KKR v SRH,KKR,SRH,SRH,"Eden Gardens, Kolkata",Bhuvneshwar Kumar,4,0,26,3,6.5,13,2,1,0,2
2018,KKR v SRH,KKR,SRH,SRH,"Eden Gardens, Kolkata",Billy Stanlake,4,0,21,2,5.25,15,2,1,0,0
2018,KKR v SRH,KKR,SRH,SRH,"Eden Gardens, Kolkata",Siddarth Kaul,4,0,37,1,9.25,10,5,1,0,0
2018,KKR v SRH,KKR,SRH,SRH,"Eden Gardens, Kolkata",Rashid Khan,4,0,31,0,7.75,5,2,1,0,0
2018,KKR v SRH,KKR,SRH,SRH,"Eden Gardens, Kolkata",Shakib Al Hasan,4,0,21,2,5.25,11,1,0,1,0
2018,KKR v SRH,KKR,SRH,KKR,"Eden Gardens, Kolkata",Mitchell Johnson,3,0,30,1,10,9,5,0,4,0
2018,KKR v SRH,KKR,SRH,KKR,"Eden Gardens, Kolkata",Andre Russell,3,0,39,0,13,4,5,2,0,0
2018,KKR v SRH,KKR,SRH,KKR,"Eden Gardens, Kolkata",Sunil Narine,4,0,17,2,4.25,11,0,0,1,0
2018,KKR v SRH,KKR,SRH,KKR,"Eden Gardens, Kolkata",Piyush Chawla,4,0,20,1,5,10,2,0,0,0
2018,KKR v SRH,KKR,SRH,KKR,"Eden Gardens, Kolkata",Kuldeep Yadav,4,0,23,1,5.75,8,2,0,0,0
2018,KKR v SRH,KKR,SRH,KKR,"Eden Gardens, Kolkata",Shivam Mavi,1,0,10,0,10,1,0,1,0,0
2018,RCB v RR,RCB,RR,RCB,"M.Chinnaswamy Stadium, Bengaluru",Washington Sundar,4,0,30,0,7.5,7,1,2,0,0
2018,RCB v RR,RCB,RR,RCB,"M.Chinnaswamy Stadium, Bengaluru",Chris Woakes,4,0,47,2,11.75,7,4,3,2,0
2018,RCB v RR,RCB,RR,RCB,"M.Chinnaswamy Stadium, Bengaluru",Umesh Yadav,4,0,59,0,14.75,5,4,4,2,2
2018,RCB v RR,RCB,RR,RCB,"M.Chinnaswamy Stadium, Bengaluru",Yuzvendra Chahal,4,0,22,2,5.5,12,3,0,1,0
2018,RCB v RR,RCB,RR,RCB,"M.Chinnaswamy Stadium, Bengaluru",Kulwant Khejroliya,3,0,40,0,13.33,4,1,4,1,0
2018,RCB v RR,RCB,RR,RCB,"M.Chinnaswamy Stadium, Bengaluru",Pawan Negi,1,0,13,0,13,2,1,1,0,0
2018,RCB v RR,RCB,RR,RR,"M.Chinnaswamy Stadium, Bengaluru",Krishnappa Gowtham,4,0,36,1,9,8,5,1,0,0
2018,RCB v RR,RCB,RR,RR,"M.Chinnaswamy Stadium, Bengaluru",Dhawal Kulkarni,1,0,14,0,14,1,3,0,0,0
2018,RCB v RR,RCB,RR,RR,"M.Chinnaswamy Stadium, Bengaluru",Jaydev Unadkat,3,0,35,0,11.66,2,4,1,0,0
2018,RCB v RR,RCB,RR,RR,"M.Chinnaswamy Stadium, Bengaluru",Ben Stokes,3,0,32,1,10.66,7,3,1,2,0
2018,RCB v RR,RCB,RR,RR,"M.Chinnaswamy Stadium, Bengaluru",Shreyas Gopal,4,0,22,2,5.5,11,1,1,0,0
2018,RCB v RR,RCB,RR,RR,"M.Chinnaswamy Stadium, Bengaluru",D'Arcy Short,1,0,10,1,10,1,0,1,0,0
2018,RCB v RR,RCB,RR,RR,"M.Chinnaswamy Stadium, Bengaluru",Ben Laughlin,4,0,46,1,11.5,5,4,2,1,0
2018,KXIP v CSK,KXIP,CSK,CSK,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Deepak Chahar,3,0,37,0,12.33,8,5,2,1,0
2018,KXIP v CSK,KXIP,CSK,CSK,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Harbhajan Singh,4,0,41,1,10.25,8,5,2,0,0
2018,KXIP v CSK,KXIP,CSK,CSK,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Shardul Thakur,3,0,33,2,11,4,3,1,0,0
2018,KXIP v CSK,KXIP,CSK,CSK,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Imran Tahir,4,0,34,2,8.5,11,3,2,0,0
2018,KXIP v CSK,KXIP,CSK,CSK,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Shane Watson,2,0,15,1,7.5,3,0,1,0,0
2018,KXIP v CSK,KXIP,CSK,CSK,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Dwayne Bravo,4,0,37,1,9.25,4,3,1,0,0
2018,KXIP v CSK,KXIP,CSK,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Barinder Sran,4,0,37,0,9.25,10,1,2,4,0
2018,KXIP v CSK,KXIP,CSK,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Mohit Sharma,4,0,47,1,11.75,8,5,3,1,0
2018,KXIP v CSK,KXIP,CSK,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Andrew Tye,4,0,47,2,11.75,5,5,2,1,0
2018,KXIP v CSK,KXIP,CSK,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Mujeeb Ur Rahman,3,0,18,0,6,5,1,0,0,0
2018,KXIP v CSK,KXIP,CSK,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Ravichandran Ashwin,4,0,32,1,8,6,2,1,2,0
2018,KXIP v CSK,KXIP,CSK,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Yuvraj Singh,1,0,10,0,10,0,1,0,1,0
2018,KKR v DC,KKR,DC,DC,"Eden Gardens, Kolkata",Trent Boult,4,1,29,2,7.25,13,6,0,0,0
2018,KKR v DC,KKR,DC,DC,"Eden Gardens, Kolkata",Chris Morris,4,0,41,2,10.25,11,4,3,1,0
2018,KKR v DC,KKR,DC,DC,"Eden Gardens, Kolkata",Shahbaz Nadeem,4,0,43,1,10.75,7,3,3,0,0
2018,KKR v DC,KKR,DC,DC,"Eden Gardens, Kolkata",Rahul Tewatia,3,0,18,3,6,10,0,2,0,0
2018,KKR v DC,KKR,DC,DC,"Eden Gardens, Kolkata",Mohammed Shami,4,0,53,1,13.25,5,0,6,1,0
2018,KKR v DC,KKR,DC,DC,"Eden Gardens, Kolkata",Vijay Shankar,1,0,12,0,12,2,1,1,0,0
2018,KKR v DC,KKR,DC,KKR,"Eden Gardens, Kolkata",Piyush Chawla,2,0,16,1,8,5,1,1,1,0
2018,KKR v DC,KKR,DC,KKR,"Eden Gardens, Kolkata",Andre Russell,2,0,25,1,12.5,5,5,0,3,0
2018,KKR v DC,KKR,DC,KKR,"Eden Gardens, Kolkata",Shivam Mavi,2,0,14,1,7,6,2,0,1,0
2018,KKR v DC,KKR,DC,KKR,"Eden Gardens, Kolkata",Sunil Narine,3,0,18,3,6,6,2,0,0,0
2018,KKR v DC,KKR,DC,KKR,"Eden Gardens, Kolkata",Tom Curran,2,0,21,1,10.5,4,1,2,0,0
2018,KKR v DC,KKR,DC,KKR,"Eden Gardens, Kolkata",Kuldeep Yadav,3.2,0,32,3,9.6,6,2,2,0,0
2018,MI v RCB,MI,RCB,RCB,"Wankhede Stadium, Mumbai",Umesh Yadav,4,0,36,2,9,10,3,2,1,0
2018,MI v RCB,MI,RCB,RCB,"Wankhede Stadium, Mumbai",Chris Woakes,3,0,31,1,10.33,9,2,3,1,0
2018,MI v RCB,MI,RCB,RCB,"Wankhede Stadium, Mumbai",Washington Sundar,2,0,32,0,16,2,4,1,1,0
2018,MI v RCB,MI,RCB,RCB,"Wankhede Stadium, Mumbai",Mohammed Siraj,4,0,34,0,8.5,11,1,2,2,0
2018,MI v RCB,MI,RCB,RCB,"Wankhede Stadium, Mumbai",Yuzvendra Chahal,3,0,32,0,10.66,7,0,4,0,0
2018,MI v RCB,MI,RCB,RCB,"Wankhede Stadium, Mumbai",Corey Anderson,4,0,47,2,11.75,10,8,1,2,0
2018,MI v RCB,MI,RCB,MI,"Wankhede Stadium, Mumbai",Jasprit Bumrah,4,0,28,2,7,12,3,1,1,0
2018,MI v RCB,MI,RCB,MI,"Wankhede Stadium, Mumbai",Krunal Pandya,4,0,28,3,7,9,3,0,1,0
2018,MI v RCB,MI,RCB,MI,"Wankhede Stadium, Mumbai",Mitchell McClenaghan,3,0,24,2,8,4,1,1,0,0
2018,MI v RCB,MI,RCB,MI,"Wankhede Stadium, Mumbai",Mustafizur Rahman,4,0,55,0,13.75,3,4,4,0,1
2018,MI v RCB,MI,RCB,MI,"Wankhede Stadium, Mumbai",Mayank Markande,4,0,25,1,6.25,9,1,1,1,0
2018,MI v RCB,MI,RCB,MI,"Wankhede Stadium, Mumbai",Hardik Pandya,1,0,4,0,4,2,0,0,0,0
2018,RR v KKR,RR,KKR,KKR,"Sawai Mansingh Stadium, Jaipur",Piyush Chawla,4,0,18,1,4.5,10,1,0,0,0
2018,RR v KKR,RR,KKR,KKR,"Sawai Mansingh Stadium, Jaipur",Kuldeep Yadav,4,0,23,1,5.75,9,1,1,0,0
2018,RR v KKR,RR,KKR,KKR,"Sawai Mansingh Stadium, Jaipur",Sunil Narine,4,0,48,0,12,6,7,1,0,0
2018,RR v KKR,RR,KKR,KKR,"Sawai Mansingh Stadium, Jaipur",Shivam Mavi,4,0,40,1,10,9,3,2,3,0
2018,RR v KKR,RR,KKR,KKR,"Sawai Mansingh Stadium, Jaipur",Nitish Rana,2,0,11,2,5.5,4,1,0,0,0
2018,RR v KKR,RR,KKR,KKR,"Sawai Mansingh Stadium, Jaipur",Tom Curran,2,0,19,2,9.5,3,2,0,0,1
2018,RR v KKR,RR,KKR,RR,"Sawai Mansingh Stadium, Jaipur",Krishnappa Gowtham,4,0,23,2,5.75,12,3,0,0,0
2018,RR v KKR,RR,KKR,RR,"Sawai Mansingh Stadium, Jaipur",Dhawal Kulkarni,2,0,20,0,10,5,4,0,0,0
2018,RR v KKR,RR,KKR,RR,"Sawai Mansingh Stadium, Jaipur",Jaydev Unadkat,3,0,34,0,11.33,4,3,2,0,0
2018,RR v KKR,RR,KKR,RR,"Sawai Mansingh Stadium, Jaipur",Ben Laughlin,3.5,0,37,0,9.65,5,2,2,1,0
2018,RR v KKR,RR,KKR,RR,"Sawai Mansingh Stadium, Jaipur",Shreyas Gopal,3,0,23,0,7.66,7,0,2,0,0
2018,RR v KKR,RR,KKR,RR,"Sawai Mansingh Stadium, Jaipur",Ben Stokes,3,0,25,0,8.33,4,3,0,1,0
2018,KXIP v SRH,KXIP,SRH,SRH,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Bhuvneshwar Kumar,4,0,25,1,6.25,10,1,1,1,0
2018,KXIP v SRH,KXIP,SRH,SRH,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chris Jordan,4,0,31,0,7.75,11,2,2,1,0
2018,KXIP v SRH,KXIP,SRH,SRH,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Rashid Khan,4,0,55,1,13.75,8,1,7,0,0
2018,KXIP v SRH,KXIP,SRH,SRH,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Siddarth Kaul,4,0,33,1,8.25,4,4,0,0,0
2018,KXIP v SRH,KXIP,SRH,SRH,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Deepak Hooda,2,0,16,0,8,5,1,1,1,0
2018,KXIP v SRH,KXIP,SRH,SRH,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Shakib Al Hasan,2,0,28,0,14,2,1,3,0,0
2018,KXIP v SRH,KXIP,SRH,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Barinder Sran,4,0,22,0,5.5,11,1,0,3,1
2018,KXIP v SRH,KXIP,SRH,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Mohit Sharma,4,0,51,2,12.75,4,6,1,1,0
2018,KXIP v SRH,KXIP,SRH,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Andrew Tye,4,0,23,2,5.75,10,2,0,0,0
2018,KXIP v SRH,KXIP,SRH,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Ravichandran Ashwin,4,0,53,0,13.25,1,1,4,4,0
2018,KXIP v SRH,KXIP,SRH,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Mujeeb Ur Rahman,4,0,27,0,6.75,5,1,0,1,0
2018,CSK v RR,CSK,RR,RR,"Maharashtra Cricket Association Stadium, Pune",Stuart Binny,2,0,33,0,16.5,2,7,0,1,1
2018,CSK v RR,CSK,RR,RR,"Maharashtra Cricket Association Stadium, Pune",Krishnappa Gowtham,3,0,35,0,11.66,3,1,3,0,0
2018,CSK v RR,CSK,RR,RR,"Maharashtra Cricket Association Stadium, Pune",Jaydev Unadkat,4,0,39,0,9.75,8,4,2,0,0
2018,CSK v RR,CSK,RR,RR,"Maharashtra Cricket Association Stadium, Pune",Ben Stokes,3,0,39,0,13,4,8,0,0,0
